station_code,station_name,state,railway_zone,address,latitude,longitude,is_valid_coordinate,is_test_dummy_record,metro_cluster
ST,SURAT,UNKNOWN,UNKNOWN,,21.206568,72.840793,True,False,OTHER
UDN,UDHNA JN,UNKNOWN,UNKNOWN,,21.171156,72.851461,True,False,OTHER
VRU,VALIVERU,UNKNOWN,UNKNOWN,,16.188934,80.605456,True,False,OTHER
MRPL,MARAMPALLI,UNKNOWN,UNKNOWN,,16.843925,81.633874,True,False,OTHER
NDD,NIDADAVOLU JN,UNKNOWN,UNKNOWN,,16.898297,81.675504,True,False,OTHER
GDM,GUDMA,UNKNOWN,UNKNOWN,,21.416128,80.287678,True,False,OTHER
BEF,BHUPDEOPUR,UNKNOWN,UNKNOWN,,21.975035,83.259981,True,False,OTHER
RIG,RAIGARH,UNKNOWN,UNKNOWN,,21.891289,83.39067,True,False,OTHER
KRL,KOTARLIA,UNKNOWN,UNKNOWN,,21.883182,83.482238,True,False,OTHER
CTND,Chettinad,Tamil Nadu,SR,"Kanadukathan, Tamil Nadu",10.160613,78.775924,True,False,OTHER
SEPR,SHERPUR,Uttar Pradesh,NR,"State Highway 51, Uttar Pradesh",28.919358,78.25287,True,False,OTHER
NVS,NAVSARI,Gujarat,WR,"Navsari, Gujarat",20.946851,72.914294,True,False,OTHER
JBD,Jalalabad,Punjab,NR,"Jalalabad, Punjab",30.60775,74.268446,True,False,OTHER
DDM,DAM DIM,West Bengal,NFR,"National Highway 31, West Bengal",26.859243,88.671333,True,False,OTHER
COE,CHITROD,Gujarat,WR,"Kutch, Gujarat",23.417869,70.655356,True,False,OTHER
COM,Chomun Samod,Rajasthan,NWR,"Chomun, Rajasthan",27.158223,75.70272,True,False,OTHER
DKT,DHULKOT,Haryana,NR,"Ambala City, Haryana",30.395686,76.787535,True,False,OTHER
KUW,KANWAR,UNKNOWN,UNKNOWN,,25.703652,81.214644,True,False,OTHER
CDMR,CHANDAULI MJHWR,UNKNOWN,UNKNOWN,,25.261093,83.267724,True,False,OTHER
IGPX,IGPX,UNKNOWN,UNKNOWN,,0.0,0.0,False,False,OTHER
KGA,KHAGA,UNKNOWN,UNKNOWN,,25.761853,81.102658,True,False,OTHER
KTCE,KATOGHAN,UNKNOWN,UNKNOWN,,25.730035,81.165606,True,False,OTHER
ASCE,ATHSARAI,UNKNOWN,UNKNOWN,,25.678729,81.26203,True,False,Hyderabad
CRLM,Carmelaram,Karnataka,SWR,"Bengaluru, Karnataka",12.907633,77.706014,True,False,Bangalore
CNR,CHANDAR,Goa,SWR,"CHANRA (chandor), Goa",15.264834,74.047794,True,False,OTHER
CMDP,Chimidipalli,Andhra Pradesh,ECoR,"Borra, Andhra Pradesh",18.262764,83.076862,True,False,OTHER
BDL,VINDHYACHAL,UNKNOWN,UNKNOWN,,25.160772,82.502021,True,False,OTHER
TSA,TISUA,UNKNOWN,UNKNOWN,,28.136577,79.586289,True,False,OTHER
TAS,Thasra,Gujarat,WR,"National Highway 59, Gujarat",22.797769,73.221682,True,False,OTHER
GHT,GHAGHARA GHAT,UNKNOWN,UNKNOWN,,27.102683,81.503314,True,False,OTHER
BV,BABHNAN,UNKNOWN,UNKNOWN,,26.938525,82.500127,True,False,OTHER
CLW,Chilwariya,Uttar Pradesh,NER,"Bahraich, Uttar Pradesh",27.487001,81.698732,True,False,OTHER
OKAC,OKAC,UNKNOWN,UNKNOWN,,0.0,0.0,False,False,OTHER
GAUR,GAUR,UNKNOWN,UNKNOWN,,26.913411,82.561158,True,False,OTHER
TH,TINICH,UNKNOWN,UNKNOWN,,26.882281,82.639707,True,False,OTHER
BHTR,BHATPAR RANI,UNKNOWN,UNKNOWN,,26.310477,84.033101,True,False,OTHER
TUR,TURKI,UNKNOWN,UNKNOWN,,26.034431,85.354709,True,False,OTHER
RD,RAM DAYALU NAGAR,UNKNOWN,UNKNOWN,,26.097367,85.383596,True,False,OTHER
BTO,BHITAURA,UNKNOWN,UNKNOWN,,28.469954,79.306506,True,False,OTHER
PKRA,PARSA KHERA,UNKNOWN,UNKNOWN,,28.433371,79.341852,True,False,OTHER
CHTI,CHANETI,UNKNOWN,UNKNOWN,,28.308796,79.429166,True,False,OTHER
BLPU,BILPUR,UNKNOWN,UNKNOWN,,28.083668,79.625781,True,False,OTHER
MK,MIRANPUR KATRA,UNKNOWN,UNKNOWN,,28.03708,79.674809,True,False,OTHER
MILA,MILAKPUR HALT,UNKNOWN,UNKNOWN,,27.988261,79.717962,True,False,OTHER
TLH,TILHAR,UNKNOWN,UNKNOWN,,27.972984,79.741776,True,False,OTHER
CQL,CHIRAKKAL,Kerala,SR,"Kannur district, Kerala",11.911049,75.353696,True,False,OTHER
PNQ,PUNKUNNAM,UNKNOWN,UNKNOWN,,10.535054,76.20943,True,False,OTHER
TCR,THRISUR,UNKNOWN,UNKNOWN,,10.51479,76.207919,True,False,OTHER
CMNR,CHAMARAJANAGAR,Karnataka,SWR,"Chamarajnagar, Karnataka",11.934891,76.932807,True,False,OTHER
CMJ,CHAMARAJAPURAM,Karnataka,SWR,"Mysore, Karnataka",12.29844,76.637861,True,False,OTHER
BKA,BARKHERA,UNKNOWN,UNKNOWN,,22.917359,77.649646,True,False,OTHER
ODG,OBAIDULLA GANJ,UNKNOWN,UNKNOWN,,22.994912,77.587299,True,False,OTHER
ACL,ANCHELI,Gujarat,WR,"Navsari, Gujarat",20.845167,72.944978,True,False,OTHER
CVR,CHORVAD ROAD,Gujarat,WR,"Gadu, Gujarat",21.055196,70.290734,True,False,OTHER
CTH,CHIKALTHANA,Maharashtra,SCR,"Aurangabad, Maharashtra",19.859565,75.402851,True,False,OTHER
BTKD,BHARATKUND,Uttar Pradesh,NR,"Bikapur, Uttar Pradesh",26.636097,82.127393,True,False,OTHER
DHW,Dhariwal,Punjab,NR,"Dhariwal, Punjab",31.949113,75.321565,True,False,OTHER
SAI,SARAI,UNKNOWN,UNKNOWN,,25.779962,85.276609,True,False,OTHER
CPE,Chandiposi,Orissa,SER,"National Highway 23, Orissa",22.068677,84.915988,True,False,OTHER
CRU,CHUDAWA,Maharashtra,SCR,"Hingoli, Maharashtra",19.180328,77.11693,True,False,OTHER
DBB,DHUBRI,Assam,NFR,"Dhubri, Assam",26.023137,89.977952,True,False,OTHER
PNP,PANIPAT JN,UNKNOWN,UNKNOWN,,29.388948,76.963793,True,False,OTHER
CPS,CHANDPUR SIAU HALT,Uttar Pradesh,NR,"Chandpur, Uttar Pradesh",29.13201,78.275855,True,False,OTHER
CX,CHANOL,Gujarat,WR,"State Highway 25, Gujarat",22.427916,70.538842,True,False,OTHER
CSR,CHAK SIKANDAR,Bihar,ECR,"Chak Sikander, Bihar",25.67672,85.365246,True,False,OTHER
CRQ,Charpokhari Halt,Bihar,ECR,"Charpokhari, Bihar",25.361516,84.487603,True,False,OTHER
VNA,VARANGAON,UNKNOWN,UNKNOWN,,21.009713,75.900658,True,False,OTHER
DAG,DHANG,Bihar,ECR,"Bhang, Bihar",26.7174,85.353298,True,False,OTHER
CRW,Charaud,Haryana,NWR,"National Highway 65, Haryana",29.009458,75.646663,True,False,OTHER
BTL,BORTALAO,UNKNOWN,UNKNOWN,,21.218301,80.626207,True,False,OTHER
KHS,KHARSIA,UNKNOWN,UNKNOWN,,21.99178,83.102414,True,False,OTHER
ROB,ROBERTSON,UNKNOWN,UNKNOWN,,21.988744,83.182508,True,False,OTHER
CPK,CHAPARMUKH JN,Assam,NFR,"Chaparmukh, Assam",26.202272,92.511718,True,False,OTHER
CTW,Chhintanwala,Punjab,NR,"Sherpur Sodhian Link Rd, Punjab",30.365958,76.014229,True,False,OTHER
CTA,Chitradurg,Karnataka,SWR,"Chitradurga, Karnataka",14.231154,76.386431,True,False,OTHER
AAV,Ambav,Gujarat,WR,"Ambav, Gujarat",0.0,0.0,False,False,OTHER
MDKU,MODUKURU,UNKNOWN,UNKNOWN,,16.124988,80.583808,True,False,OTHER
TSR,TSUNDURU,UNKNOWN,UNKNOWN,,16.157497,80.586487,True,False,OTHER
NBM,NAVABPALEM,UNKNOWN,UNKNOWN,,16.831606,81.606702,True,False,OTHER
NMBR,N MAYURBHANJ ROAD,UNKNOWN,UNKNOWN,,21.666901,87.038724,True,False,OTHER
BTS,BASTA,UNKNOWN,UNKNOWN,,21.702924,87.063783,True,False,OTHER
CTD,Chhota Udepur,Gujarat,WR,"Vadodara, Gujarat",22.314788,74.014286,True,False,OTHER
DBY,Digboi,Assam,NFR,"Tinsukia, Assam",27.383483,95.616982,True,False,OTHER
CWI,CHONDI,Maharashtra,SCR,"Parbhani, Maharashtra",19.43062,77.155667,True,False,OTHER
CSDR,CHANNASANDRA,Karnataka,SWR,"Bengaluru, Karnataka",13.010941,77.662971,True,False,Bangalore
PGT,PALAKKAD,UNKNOWN,UNKNOWN,,10.802091,76.641926,True,False,OTHER
MNHA,Mindha,Rajasthan,NWR,"Minda to Mandha Bhimsingh Rd, Rajasthan",27.112061,75.33241,True,False,Chennai
DBO,DABHODA,Gujarat,WR,"Dabhoda, Gujarat",23.168331,72.748038,True,False,OTHER
DABN,DHABAN,Rajasthan,NWR,"Sangaria, Rajasthan",29.859997,74.54288,True,False,OTHER
DBI,DABLI RATHAN,Rajasthan,NWR,"Hanumangarh, Rajasthan",29.542416,74.19093,True,False,OTHER
SID,SIDDHPUR,Gujarat,WR,"State Highway 41, Gujarat",23.918067,72.367959,True,False,OTHER
ARGD,ARIGADA,UNKNOWN,ECR,,23.643461,85.466475,True,False,OTHER
CTJ,CHHATAINI,Madhya Pradesh,WCR,"Awasthi Sadan Rd, Madhya Pradesh",23.994088,81.287323,True,False,OTHER
KTKD,KATANGI KHURD,Madhya Pradesh,WCR,"State Highway 10, Madhya Pradesh",23.77587,80.486734,True,False,OTHER
CRL,Choral,Madhya Pradesh,WR,"SH 27, Madhya Pradesh",22.450677,75.944135,True,False,OTHER
ABSA,Ambassa,Tripura,NFR,"Ambassa, Tripura",23.930507,91.860783,True,False,OTHER
NVP,Navalpura,UNKNOWN,UNKNOWN,,23.289155,73.199554,True,False,OTHER
DBKA,Dabka,Madhya Pradesh,SCR,"Amlakhurd, Madhya Pradesh",21.361353,76.720809,True,False,OTHER
CQR,Champapukur,West Bengal,ER,"Kholapota, West Bengal",22.656634,88.80796,True,False,OTHER
NDAZ,NAYA AZADPUR,UNKNOWN,UNKNOWN,,28.714564,77.166876,True,False,OTHER
ANDI,ADARSH NAGAR DELHI,UNKNOWN,UNKNOWN,,28.714205,77.166707,True,False,Delhi
CUR,Churu,Rajasthan,NWR,"Churu, Rajasthan",28.288281,74.966203,True,False,OTHER
BHD,BADLI,UNKNOWN,UNKNOWN,,28.7468,77.137743,True,False,Delhi
KHKN,KHERA KALAN,UNKNOWN,UNKNOWN,,28.769718,77.115838,True,False,OTHER
HUK,HOLAMBI KALAN,UNKNOWN,UNKNOWN,,28.801187,77.102334,True,False,OTHER
NUR,NARELA,UNKNOWN,UNKNOWN,,28.846886,77.085727,True,False,OTHER
CWA,Chhindwara Junction,Madhya Pradesh,SECR,"Chhindwara, Madhya Pradesh",22.058201,78.953212,True,False,OTHER
RDDE,RATHDHANA,UNKNOWN,UNKNOWN,,28.904132,77.059148,True,False,OTHER
CTPE,Chandanattop Halt,Kerala,SR,"Kilikkollur, Kerala",8.932478,76.64532,True,False,OTHER
HNN,HARANA KALAN,UNKNOWN,UNKNOWN,,28.945425,77.039135,True,False,OTHER
SNP,SONIPAT,UNKNOWN,UNKNOWN,,28.989423,77.017343,True,False,OTHER
SLKN,SANDAL KALAN,UNKNOWN,UNKNOWN,,29.063432,77.012589,True,False,OTHER
RUG,RAJLU GARHI,UNKNOWN,UNKNOWN,,29.090744,77.012109,True,False,OTHER
GNU,GANAUR,UNKNOWN,UNKNOWN,,29.130776,77.01075,True,False,OTHER
BDMJ,BHODWAL MAJRI,UNKNOWN,UNKNOWN,,29.185209,77.008236,True,False,OTHER
SMK,SAMALKHA,UNKNOWN,UNKNOWN,,29.240172,77.003034,True,False,OTHER
DWNA,DIWANA,UNKNOWN,UNKNOWN,,29.318564,76.980194,True,False,OTHER
BBDE,BABARPUR,UNKNOWN,UNKNOWN,,29.449652,76.966178,True,False,OTHER
KFU,KOHAND,UNKNOWN,UNKNOWN,,29.494782,76.968758,True,False,OTHER
GRA,GHARAUNDA,UNKNOWN,UNKNOWN,,29.541636,76.96575,True,False,OTHER
BZJT,BAZIDA JATAN,UNKNOWN,UNKNOWN,,29.613391,76.965812,True,False,OTHER
KUN,KARNAL,UNKNOWN,UNKNOWN,,29.694566,76.969821,True,False,OTHER
BZK,BHAINI KHURD,UNKNOWN,UNKNOWN,,29.751544,76.955362,True,False,OTHER
TRR,TARAORI,UNKNOWN,UNKNOWN,,29.797906,76.93858,True,False,OTHER
NLKR,NILOKHERI,UNKNOWN,UNKNOWN,,29.831492,76.925491,True,False,OTHER
KKDE,KURUKSHETRA JN,UNKNOWN,UNKNOWN,,29.96944,76.852795,True,False,OTHER
DAVM,DHANUVACHAPURAM,Kerala,SR,"Dhanuvachapuram, Kerala",8.378802,77.124352,True,False,OTHER
CTS,CHATTRIPUT,Orissa,ECoR,"Jeypore, Orissa",18.922722,82.590027,True,False,OTHER
DAVJ,D.A.V.C.H. JALANDHAR,Punjab,NR,"Jalandhar, Punjab",31.346977,75.56132,True,False,OTHER
DLPI,INDRAPURI,Delhi NCT,NR,"Delhi Cantonment, Delhi NCT",28.628342,77.143588,True,False,Delhi
GRG,Guwarighat,Madhya Pradesh,SECR,"Gwarighat, Madhya Pradesh",23.110295,79.927613,True,False,OTHER
DSJ,DELHI SAFDARJUNG,Delhi NCT,NR,"Netaji Nagar, Delhi NCT",28.582121,77.186969,True,False,Delhi
DHRN,DHURANA,Haryana,NR,"Panipat, Haryana",29.253606,76.803295,True,False,OTHER
DUK,DUDIA,Rajasthan,NWR,"Dundara, Rajasthan",25.934458,72.902042,True,False,OTHER
DAJ,DUROJI,Karnataka,SWR,"Bellary, Karnataka",15.227107,76.70013,True,False,OTHER
BTPH,CHAKIA THERMAL HALT,UNKNOWN,UNKNOWN,,25.401264,86.016243,True,False,OTHER
JDDA,JATHA,UNKNOWN,UNKNOWN,,22.01598,82.875334,True,False,OTHER
JDI,JHARRADIH,UNKNOWN,UNKNOWN,,21.999876,83.050747,True,False,OTHER
DKO,Devakottai Road,Tamil Nadu,SR,"NH 210, Tamil Nadu",10.037611,78.761747,True,False,OTHER
DIB,DIBAI,Uttar Pradesh,NR,"Dibai, Uttar Pradesh",28.19378,78.303084,True,False,OTHER
CNJO,JUHI OUTER CABIN,UNKNOWN,UNKNOWN,,26.45319,80.32391,True,False,OTHER
LMA,LAMBIYA,Rajasthan,NWR,"National Highway 79, Rajasthan",25.578334,74.585615,True,False,OTHER
DBLG,DBLG,UNKNOWN,UNKNOWN,,0.0,0.0,False,False,OTHER
DOHM,Devgarh Madriya,Rajasthan,NWR,"Devgarh, Rajasthan",25.610206,73.855552,True,False,OTHER
NHLG,NHLG,UNKNOWN,UNKNOWN,,0.0,0.0,False,False,OTHER
DYE,DAYANAND NAGAR,Andhra Pradesh,SCR,"Secunderabad, Andhra Pradesh",17.456247,78.53135,True,False,Hyderabad
DBV,DABILPUR,Andhra Pradesh,SCR,"Rangareddy, Andhra Pradesh",17.674226,78.470315,True,False,OTHER
JGLP,JGLP,UNKNOWN,UNKNOWN,,0.0,0.0,False,False,OTHER
BGZ,BAHADURGARH,Haryana,NR,"Bahadurgarh, Haryana",28.700863,76.930886,True,False,OTHER
PNSR,PNSR,UNKNOWN,UNKNOWN,,0.0,0.0,False,False,OTHER
DME,DAMNAGAR,Gujarat,WR,"Damnagar, Gujarat",21.688346,71.509053,True,False,OTHER
AG,Aranghata,West Bengal,ER,"Haranath Para Ln, West Bengal",23.242037,88.613551,True,False,OTHER
RLG,RELANGI,Andhra Pradesh,SCR,"Relangi, Andhra Pradesh",16.709921,81.64411,True,False,OTHER
CCAB,BMY C CABIN,UNKNOWN,UNKNOWN,,21.209789,81.443063,True,False,OTHER
DNDI,DHONDI,Maharashtra,SCR,"State Highway 148, Maharashtra",19.106268,76.736112,True,False,OTHER
NDO,NIDUBROLU,UNKNOWN,UNKNOWN,,16.067904,80.557243,True,False,OTHER
FKA,Fazilka,Punjab,NR,"Fazilka, Punjab",30.408641,74.025417,True,False,OTHER
TDD,TADEPALLIGUDEM,UNKNOWN,UNKNOWN,,16.809961,81.526314,True,False,OTHER
PTPU,PRATTIAPADU,UNKNOWN,UNKNOWN,,16.820865,81.581431,True,False,OTHER
BDHT,Bardi Halt,Madhya Pradesh,SECR,"State Highway 19, Madhya Pradesh",21.621177,78.822411,True,False,OTHER
DJL,Dodajala Lake,Karnataka,SWR,"Hosur Road., Karnataka",13.183156,77.652122,True,False,OTHER
DIU,Dhing,Assam,NFR,"National Highway 37, Assam",26.453101,92.450865,True,False,OTHER
DGQ,Dugdol,Gujarat,NWR,"Dhanera, Gujarat",24.631708,72.096828,True,False,OTHER
DAU,Dagru,Punjab,NR,"Dagru, Punjab",30.834858,75.047442,True,False,OTHER
GWH,GHOSHAWAR,UNKNOWN,UNKNOWN,,25.737421,85.243351,True,False,OTHER
HJP,HAJIPUR JN,UNKNOWN,UNKNOWN,,25.702909,85.2155,True,False,OTHER
ENBG,ENBG,UNKNOWN,UNKNOWN,,0.0,0.0,False,False,OTHER
PUK,PUDUKAD,UNKNOWN,UNKNOWN,,10.420507,76.260707,True,False,OTHER
NYI,NELLAYI,UNKNOWN,UNKNOWN,,10.392415,76.275994,True,False,OTHER
UKL,UTTUKULI,UNKNOWN,UNKNOWN,,11.156494,77.448615,True,False,OTHER
TUP,TIRUPPUR,UNKNOWN,UNKNOWN,,11.108906,77.341247,True,False,OTHER
SNO,SOMANUR,UNKNOWN,UNKNOWN,,11.087247,77.18638,True,False,OTHER
SUU,SULUR ROAD,UNKNOWN,UNKNOWN,,11.049634,77.11729,True,False,OTHER
IGU,IRUGUR,UNKNOWN,UNKNOWN,,11.017199,77.069134,True,False,OTHER
SHI,SINGANALLUR,UNKNOWN,UNKNOWN,,11.012921,77.039459,True,False,OTHER
PLMD,PILAMEDU,UNKNOWN,UNKNOWN,,11.033241,76.999566,True,False,OTHER
CBE,COIMBATORE JN,UNKNOWN,UNKNOWN,,10.997639,76.966298,True,False,OTHER
PTJ,PODANUR JN,UNKNOWN,UNKNOWN,,10.965425,76.990125,True,False,OTHER
MDKI,MADUKARAI,UNKNOWN,UNKNOWN,,10.900858,76.94295,True,False,OTHER
IJK,IRINJALAKUDA,UNKNOWN,UNKNOWN,,10.339456,76.280924,True,False,OTHER
CKI,CHALAKUDI,UNKNOWN,UNKNOWN,,10.301797,76.321808,True,False,OTHER
DINR,DIVINE NAGAR,UNKNOWN,UNKNOWN,,10.285399,76.336314,True,False,OTHER
KRAN,KORATTI ANGADI,UNKNOWN,UNKNOWN,,10.260123,76.355901,True,False,OTHER
KUC,KARUKKUTTY,UNKNOWN,UNKNOWN,,10.225757,76.373077,True,False,OTHER
AFK,ANGAMALI,UNKNOWN,UNKNOWN,,10.183676,76.37786,True,False,OTHER
CWR,CHOVVARA,UNKNOWN,UNKNOWN,,10.133064,76.372189,True,False,OTHER
DJ,Darjeeling,West Bengal,NFR,"Darjeeling, West Bengal",27.038151,88.263326,True,False,OTHER
AWY,ALUVA,UNKNOWN,UNKNOWN,,10.108163,76.356508,True,False,OTHER
KLMR,KALAMASSERY,UNKNOWN,UNKNOWN,,10.061818,76.326956,True,False,Chennai
IPL,EDAPPALLY,UNKNOWN,UNKNOWN,,10.034338,76.298271,True,False,OTHER
ERN,ERNAKULAM TOWN,UNKNOWN,UNKNOWN,,9.991582,76.2861,True,False,OTHER
ETMD,ETTIMADAI,UNKNOWN,UNKNOWN,,10.898788,76.897155,True,False,OTHER
WRA,WALAYAR,UNKNOWN,UNKNOWN,,10.847181,76.837614,True,False,OTHER
DBN,Dhablan,Punjab,NR,"Gurudwara Ishar Darbar Rd, Punjab",30.337913,76.276918,True,False,OTHER
DBF,Dabpal,Chhattisgarh,UNKNOWN,"Dabpal, Chhattisgarh",18.92798,81.488923,True,False,OTHER
DBZ,Dhing Bazar,Assam,NFR,"Mathaouri Rd, Assam",26.455873,92.481039,True,False,OTHER
CLMD,CHULLIMADA,UNKNOWN,UNKNOWN,,10.837165,76.801793,True,False,OTHER
KTKU,KOTTEKAD,UNKNOWN,UNKNOWN,,10.815731,76.693457,True,False,OTHER
DLC,DALMERA,Rajasthan,NWR,"Bikaner, Rajasthan",28.417832,73.65658,True,False,OTHER
TNU,TIRUNETTUR,UNKNOWN,UNKNOWN,,9.933729,76.307657,True,False,OTHER
KUMM,KUMBALAM,UNKNOWN,UNKNOWN,,9.906723,76.3116,True,False,OTHER
AROR,AROOR HALT,UNKNOWN,UNKNOWN,,9.879103,76.302833,True,False,OTHER
EZP,EZHUPPUNNA,UNKNOWN,UNKNOWN,,9.820288,76.302391,True,False,OTHER
TUVR,TURAVUR,UNKNOWN,UNKNOWN,,9.772809,76.309979,True,False,OTHER
ERSC,ERNAKULAM JN. C,UNKNOWN,UNKNOWN,,9.97806,76.289859,True,False,Hyderabad
DIR,DHANAPUR ORISSA,Orissa,ECoR,"National Highway 43, Orissa",18.945173,82.507393,True,False,OTHER
DRN,DEORANIAN,Uttar Pradesh,NER,"SH 37, Uttar Pradesh",28.64478,79.476473,True,False,OTHER
BGS,BEGU SARAI,Bihar,ECR,"06243-222853, Bihar",25.425296,86.134476,True,False,OTHER
BQQ,BAKHLETA,UNKNOWN,UNKNOWN,,23.846381,79.96972,True,False,OTHER
GBP,GULABPURA,Rajasthan,NWR,"Gulabpura, Rajasthan",25.902795,74.655954,True,False,OTHER
REI,RITHI,UNKNOWN,UNKNOWN,,23.904168,80.140267,True,False,OTHER
MBWC,MORADABAD WEST,UNKNOWN,UNKNOWN,,28.838658,78.759634,True,False,OTHER
HRH,HARTHALA,UNKNOWN,UNKNOWN,,28.871987,78.735595,True,False,OTHER
GOA,GOHAD ROAD,Madhya Pradesh,NCR,"Bhind, Madhya Pradesh",26.480421,78.439153,True,False,OTHER
DHNR,DHANORA DECCAN,Maharashtra,SCR,"Kinwat, Maharashtra",19.465517,78.132754,True,False,OTHER
ALD,ALLAHABAD JN,UNKNOWN,UNKNOWN,,25.446241,81.828816,True,False,OTHER
ETAH,Etah,Uttar Pradesh,NCR,"Etah, Uttar Pradesh",27.571173,78.653919,True,False,OTHER
GG,GANDHIGRAM,Gujarat,WR,"Ahmedabad, Gujarat",23.02676,72.568831,True,False,OTHER
BSL,BHUSAVAL JN,UNKNOWN,UNKNOWN,,21.047281,75.788672,True,False,OTHER
KOPR,KOPAR ROAD,UNKNOWN,UNKNOWN,,19.211345,73.077841,True,False,OTHER
GGLE,GANGATIKURI,West Bengal,ER,"State Highway 6, West Bengal",23.71822,88.087286,True,False,OTHER
KWD,KARWANDIA,UNKNOWN,UNKNOWN,,24.953195,84.084599,True,False,OTHER
GDD,Gadra Road,Rajasthan,NWR,"Gadara, Rajasthan",25.743851,70.64304,True,False,OTHER
SSM,SASARAM,UNKNOWN,UNKNOWN,,24.955926,84.019423,True,False,OTHER
DTAE,DHATRIGRAM,West Bengal,ER,"Dhatrigram, West Bengal",23.277796,88.311822,True,False,OTHER
SLOR,SELOO ROAD,UNKNOWN,UNKNOWN,,20.77665,78.714909,True,False,OTHER
SNI,SINDI,UNKNOWN,UNKNOWN,,20.816446,78.883342,True,False,OTHER
DNUA,Dhansura,Gujarat,WR,"State Highway 68, Gujarat",23.351916,73.19871,True,False,OTHER
SGRD,SULGARE,UNKNOWN,UNKNOWN,,22.019979,82.743775,True,False,OTHER
BUA,BARADWAR,UNKNOWN,UNKNOWN,,22.011725,82.813724,True,False,OTHER
SKT,SAKTI,UNKNOWN,UNKNOWN,,22.011785,82.956526,True,False,OTHER
EDU,ERIODU,Tamil Nadu,SR,"State Highway 74, Tamil Nadu",10.515628,78.057129,True,False,OTHER
SUJ,SARJU,UNKNOWN,UNKNOWN,,27.111885,81.648076,True,False,OTHER
GDN,GANGAIKONDAN,Tamil Nadu,SR,"Thoothukudi, Tamil Nadu",8.830736,77.786203,True,False,OTHER
LDR,LANDAURA,UNKNOWN,UNKNOWN,,29.814493,77.941557,True,False,OTHER
DUN,DUGANPUR,UNKNOWN,UNKNOWN,,28.658317,79.13019,True,False,OTHER
CBJ,CLUTTER BUCK GANJ,UNKNOWN,UNKNOWN,,28.396895,79.371946,True,False,OTHER
BE,BAREILLY,UNKNOWN,UNKNOWN,,28.337154,79.410844,True,False,OTHER
NHGJ,NHGJ,UNKNOWN,UNKNOWN,,0.0,0.0,False,False,OTHER
DTC,DITOKCHERRA,Assam,NFR,"North Cachar Hills, Assam",25.090538,92.798715,True,False,OTHER
BPG,BADURPUR GHAT,Assam,NFR,"National Highway 53, Assam",24.872902,92.581099,True,False,OTHER
GIW,Girdharpur,Rajasthan,NCR,"State Highway 6, Rajasthan",25.845508,76.794583,True,False,OTHER
RYS,RASURIYA,UNKNOWN,UNKNOWN,,28.26396,79.474459,True,False,OTHER
NYO,NAYAGAON,UNKNOWN,UNKNOWN,,25.763263,85.099366,True,False,OTHER
PMU,PARMANANDPUR,UNKNOWN,UNKNOWN,,25.741291,85.133951,True,False,OTHER
GIR,Gainsari Junction,Uttar Pradesh,NER,"Balrampur, Uttar Pradesh",27.526839,82.544179,True,False,OTHER
BPP,BAPATLA,UNKNOWN,UNKNOWN,,15.908614,80.468425,True,False,OTHER
APL,APPIKATLA,UNKNOWN,UNKNOWN,,15.970371,80.514466,True,False,OTHER
MCVM,MACHAVARAM,UNKNOWN,UNKNOWN,,16.025343,80.541541,True,False,OTHER
CEL,CHEBROL,UNKNOWN,UNKNOWN,,16.819948,81.396533,True,False,OTHER
GGH,Ghogardiha,Bihar,ECR,"Ghoghardiha, Bihar",26.282768,86.468503,True,False,OTHER
BPY,BADAMPUDI,UNKNOWN,UNKNOWN,,16.828104,81.473751,True,False,OTHER
ARD,AMARDA ROAD,UNKNOWN,UNKNOWN,,21.734258,87.102374,True,False,OTHER
PY,PERUNDURAI,UNKNOWN,UNKNOWN,,11.25334,77.628672,True,False,OTHER
FSR,FAQARSAR,Punjab,NR,"Fakarsar, Punjab",30.189431,74.572572,True,False,OTHER
CFG,CHAKITING,Assam,NFR,"Dhodar Ali, Assam",26.561675,94.095655,True,False,OTHER
IGR,INGUR,UNKNOWN,UNKNOWN,,11.22501,77.587299,True,False,OTHER
VZ,VIJAYAMANGALAM,UNKNOWN,UNKNOWN,,11.195525,77.522231,True,False,OTHER
DLA,DOULTA,UNKNOWN,UNKNOWN,,24.998509,78.429325,True,False,OTHER
TBT,TALBAHAT,UNKNOWN,UNKNOWN,,25.039255,78.414552,True,False,OTHER
MZX,MATATILA,UNKNOWN,UNKNOWN,,25.0851,78.40284,True,False,OTHER
BZY,BASAI,UNKNOWN,UNKNOWN,,25.142923,78.394254,True,False,OTHER
BAB,BABINA,UNKNOWN,UNKNOWN,,25.237832,78.451748,True,False,OTHER
KHJ,KHAJRAHA,UNKNOWN,UNKNOWN,,25.304158,78.478365,True,False,OTHER
BJI,BIJAULI,UNKNOWN,UNKNOWN,,25.376468,78.517746,True,False,OTHER
JHSA,JHANSI A CABIN,UNKNOWN,UNKNOWN,,25.41949,78.545787,True,False,OTHER
JHS,JHANSI JN,UNKNOWN,UNKNOWN,,25.443585,78.552985,True,False,OTHER
KRQ,KARARI,UNKNOWN,UNKNOWN,,25.5308,78.509084,True,False,OTHER
DAA,DATIA,UNKNOWN,UNKNOWN,,25.64107,78.456356,True,False,OTHER
SOR,SONAGIR,UNKNOWN,UNKNOWN,,25.730668,78.409099,True,False,OTHER
